Epoch,Train_MSE,Val_MSE,Learning_Rate
394,1.6957461843545222e-08,1.5803771706952985e-08,4.232632319999998e-06
395,1.694669816476839e-08,2.1257575502361253e-08,4.232632319999998e-06
396,1.680123533229225e-08,1.812906259430545e-08,4.232632319999998e-06
397,1.6878834106911845e-08,2.00586084094407e-08,4.232632319999998e-06
398,1.6812314320110423e-08,1.6212297487016365e-08,4.232632319999998e-06
399,1.6780798966413422e-08,1.5229109002356636e-08,4.232632319999998e-06
400,1.6754682343521178e-08,1.8674166692820986e-08,4.232632319999998e-06
401,1.675375616520646e-08,1.6525750096889043e-08,4.232632319999998e-06
402,1.670811033619669e-08,1.6681696675614882e-08,4.232632319999998e-06
403,1.6778866928162608e-08,1.7726366453659888e-08,4.232632319999998e-06
404,1.6657086023523305e-08,1.732058597921093e-08,4.232632319999998e-06
405,1.6652088123716505e-08,1.5430865871283482e-08,4.232632319999998e-06
406,1.6696921845198094e-08,2.1868855965874332e-08,4.232632319999998e-06
407,1.6525270635027483e-08,1.9658679389158075e-08,4.232632319999998e-06
408,1.6588194109032534e-08,1.6025363972712013e-08,4.232632319999998e-06
409,1.6512036718370162e-08,1.9227330297951476e-08,4.232632319999998e-06
410,1.639713038963496e-08,1.5485902013768066e-08,4.232632319999998e-06
411,1.6493307237420906e-08,1.8232890125930923e-08,4.232632319999998e-06
412,1.64503284412194e-08,1.6389162426756478e-08,4.232632319999998e-06
413,1.638124640160262e-08,1.6235920056345682e-08,4.232632319999998e-06
414,1.6353448225139456e-08,1.9385585216948963e-08,4.232632319999998e-06
415,1.6333898340867105e-08,1.5666360989335222e-08,2.5395793919999987e-06
416,1.4457882673732734e-08,1.4177522087034782e-08,2.5395793919999987e-06
417,1.4400358550575555e-08,1.9684900033674968e-08,2.5395793919999987e-06
418,1.4466687501841902e-08,1.3917585943689435e-08,2.5395793919999987e-06
419,1.4461025112657175e-08,1.5461649470386116e-08,2.5395793919999987e-06
420,1.4344427722754956e-08,1.5283850493548e-08,2.5395793919999987e-06
421,1.4446527695194293e-08,1.6231184683710904e-08,2.5395793919999987e-06
422,1.4438643177647229e-08,1.4167202318846518e-08,2.5395793919999987e-06
423,1.4342538045704647e-08,1.4627524181136743e-08,2.5395793919999987e-06
424,1.4312022650449974e-08,1.4751762590342407e-08,2.5395793919999987e-06
425,1.4311320553982261e-08,1.4138846217203743e-08,2.5395793919999987e-06
426,1.4306690642352265e-08,1.5034846220691313e-08,2.5395793919999987e-06
427,1.428592644508527e-08,1.507976168843685e-08,2.5395793919999987e-06
428,1.430948753147381e-08,1.8188408668569304e-08,2.5395793919999987e-06
429,1.4278911837565829e-08,1.620952228165419e-08,2.5395793919999987e-06
430,1.4289082681497139e-08,1.4977349712017008e-08,2.5395793919999987e-06
431,1.4189371786259802e-08,1.8542442178211e-08,2.5395793919999987e-06
432,1.4212306499100092e-08,1.6171791129707317e-08,2.5395793919999987e-06
433,1.4228738419176788e-08,1.598899529426208e-08,2.5395793919999987e-06
434,1.4175083125889363e-08,1.6605574881942133e-08,1.5237476351999991e-06
435,1.3079254392324484e-08,1.3087585128343165e-08,1.5237476351999991e-06
436,1.3079718863472048e-08,1.3327417377531232e-08,1.5237476351999991e-06
437,1.3104543507943648e-08,1.2973895168517091e-08,1.5237476351999991e-06
438,1.306628995542666e-08,1.3041743647129545e-08,1.5237476351999991e-06
439,1.3026234150929827e-08,1.3972133129801743e-08,1.5237476351999991e-06
440,1.3038329305026766e-08,1.3711258906268609e-08,1.5237476351999991e-06
441,1.3058884018212847e-08,1.2742077048722868e-08,1.5237476351999991e-06
442,1.3006478152252375e-08,1.4242371329287172e-08,1.5237476351999991e-06
443,1.2985345838687541e-08,1.3267190325287653e-08,1.5237476351999991e-06
444,1.2986318813431599e-08,1.2479774858186077e-08,1.5237476351999991e-06
445,1.2963896451230839e-08,1.4108616207973256e-08,1.5237476351999991e-06
446,1.295158758142016e-08,1.3054869067092277e-08,1.5237476351999991e-06
447,1.296389178362849e-08,1.3259138919993315e-08,1.5237476351999991e-06
448,1.2973748243076205e-08,1.3322662758005612e-08,1.5237476351999991e-06
449,1.2947134510334981e-08,1.4230070078380629e-08,1.5237476351999991e-06
450,1.297878879953067e-08,1.2222726500610683e-08,1.5237476351999991e-06
451,1.2968765077008488e-08,1.329451475782116e-08,1.5237476351999991e-06
452,1.2914922883531349e-08,1.3128442150631726e-08,1.5237476351999991e-06
453,1.290173670995135e-08,1.2671957218856653e-08,1.5237476351999991e-06
454,1.2903901367836147e-08,1.3283825347831314e-08,1.5237476351999991e-06
455,1.2874371125190501e-08,1.3707047544338846e-08,1.5237476351999991e-06
456,1.2870004847595094e-08,1.2800143818907842e-08,1.5237476351999991e-06
457,1.2867687235344982e-08,1.287039884542099e-08,1.5237476351999991e-06
458,1.2850382476740355e-08,1.3106909228729756e-08,1.5237476351999991e-06
459,1.2870142715113645e-08,1.3482165231374847e-08,1.5237476351999991e-06
460,1.2853960357359527e-08,1.2706722248838198e-08,1.5237476351999991e-06
461,1.2814759638124756e-08,1.391441159095326e-08,1.5237476351999991e-06
462,1.2849022744187726e-08,1.2661875723772361e-08,1.5237476351999991e-06
463,1.2840325220189886e-08,1.3010456484709476e-08,1.5237476351999991e-06
464,1.2795965214221686e-08,1.2727534132045336e-08,1.5237476351999991e-06
465,1.2810383251462825e-08,1.2693761556061519e-08,1.5237476351999991e-06
466,1.2771606168613664e-08,1.2838946527175468e-08,9.142485811199994e-07
467,1.2147260487322147e-08,1.2356985994604147e-08,9.142485811199994e-07
468,1.2120414655970913e-08,1.248686956271902e-08,9.142485811199994e-07
469,1.2132258252666942e-08,1.2277196012286009e-08,9.142485811199994e-07
470,1.2121017362494985e-08,1.2321403188418678e-08,9.142485811199994e-07
471,1.2101716302613238e-08,1.210079717398668e-08,9.142485811199994e-07
472,1.2099117821534459e-08,1.2226990244634219e-08,9.142485811199994e-07
473,1.2096318836580116e-08,1.230481211198958e-08,9.142485811199994e-07
474,1.2087168887672819e-08,1.221670074695788e-08,9.142485811199994e-07
475,1.2082431097604856e-08,1.236601891668932e-08,9.142485811199994e-07
476,1.2095993793435666e-08,1.2109883043441848e-08,9.142485811199994e-07
477,1.2071093652332744e-08,1.1962385751461396e-08,9.142485811199994e-07
478,1.206153744510388e-08,1.232742887575416e-08,9.142485811199994e-07
479,1.2074872976776476e-08,1.2594690954093217e-08,9.142485811199994e-07
480,1.2021746324854217e-08,1.2161589056661799e-08,9.142485811199994e-07
481,1.2053829457665788e-08,1.2332895684262547e-08,9.142485811199994e-07
482,1.2030926343820091e-08,1.2062871495473094e-08,9.142485811199994e-07
483,1.202455009660517e-08,1.2501137896956892e-08,9.142485811199994e-07
484,1.2033570105897651e-08,1.2205735349342174e-08,9.142485811199994e-07
485,1.2018569842223583e-08,1.2006507567101404e-08,9.142485811199994e-07
486,1.2009187711850299e-08,1.2844834774854911e-08,9.142485811199994e-07
487,1.1999075726194606e-08,1.2396848531586967e-08,9.142485811199994e-07
488,1.1985766622911885e-08,1.196781690771025e-08,9.142485811199994e-07
489,1.1999004672057824e-08,1.1721419673088284e-08,9.142485811199994e-07
490,1.1988943982652368e-08,1.2643680422264365e-08,9.142485811199994e-07
491,1.2015836630651061e-08,1.329229099412359e-08,9.142485811199994e-07
492,1.1965638977950222e-08,1.285932291296328e-08,9.142485811199994e-07
493,1.1967905254129433e-08,1.2278074566283193e-08,9.142485811199994e-07
494,1.1965725739809369e-08,1.2768463887669203e-08,9.142485811199994e-07
495,1.1959602002005653e-08,1.2167498694999709e-08,9.142485811199994e-07
496,1.1977101620520005e-08,1.2002884457327343e-08,9.142485811199994e-07
497,1.1944400408188505e-08,1.2447894636409587e-08,9.142485811199994e-07
498,1.1906741514751697e-08,1.3198648470120397e-08,9.142485811199994e-07
499,1.1941449103826385e-08,1.2436638798298855e-08,9.142485811199994e-07
500,1.1960135455130338e-08,1.2361787785952015e-08,9.142485811199994e-07
501,1.1937051144394086e-08,1.1941311355199815e-08,9.142485811199994e-07
502,1.1932571152598298e-08,1.2724776694879069e-08,9.142485811199994e-07
503,1.192269940993638e-08,1.2336782410644431e-08,9.142485811199994e-07
504,1.1911335855777711e-08,1.2374724720766955e-08,9.142485811199994e-07
505,1.1940116013612978e-08,1.1884373189287585e-08,5.485491486719996e-07
506,1.1500336964314314e-08,1.188951940150767e-08,5.485491486719996e-07
507,1.1513593715031262e-08,1.1740187220686424e-08,5.485491486719996e-07
508,1.1519261140395439e-08,1.1856102600204562e-08,5.485491486719996e-07
509,1.1496777930435593e-08,1.1723143338009137e-08,5.485491486719996e-07
510,1.1497146093767034e-08,1.1550040832474312e-08,5.485491486719996e-07
511,1.1493397834579923e-08,1.1729040834641242e-08,5.485491486719996e-07
512,1.1483978244242448e-08,1.1472535587628606e-08,5.485491486719996e-07
513,1.14640143837408e-08,1.1700616456704669e-08,5.485491486719996e-07
514,1.1491405940485012e-08,1.170368177223376e-08,5.485491486719996e-07
515,1.1472803387022373e-08,1.1618185366862675e-08,5.485491486719996e-07
516,1.1455939894265012e-08,1.1856656369158491e-08,5.485491486719996e-07
517,1.1471596104107132e-08,1.1577085374727939e-08,5.485491486719996e-07
518,1.1452749721682478e-08,1.2121252786704361e-08,5.485491486719996e-07
519,1.1465411050838657e-08,1.15480597952718e-08,5.485491486719996e-07
520,1.1462062267969191e-08,1.1552193004152685e-08,5.485491486719996e-07
521,1.146021084113084e-08,1.1650265298118775e-08,5.485491486719996e-07
522,1.1448710617731767e-08,1.2003195884964475e-08,5.485491486719996e-07
523,1.1458616000439088e-08,1.1862881327070788e-08,5.485491486719996e-07
524,1.145211963123873e-08,1.329591480702229e-08,5.485491486719996e-07
525,1.1441013052606181e-08,1.1385215503029599e-08,5.485491486719996e-07
526,1.1443428929706451e-08,1.2022018139217661e-08,5.485491486719996e-07
527,1.1442118168347916e-08,1.1840409139281406e-08,5.485491486719996e-07
528,1.145094830138132e-08,1.1528683329714702e-08,5.485491486719996e-07
529,1.143439410417457e-08,1.1507980384301197e-08,5.485491486719996e-07
530,1.1405655884864687e-08,1.2200093845960382e-08,5.485491486719996e-07
531,1.1415475117157507e-08,1.1681778918200414e-08,5.485491486719996e-07
532,1.1423178276936738e-08,1.1466212276562795e-08,5.485491486719996e-07
533,1.1415789899710939e-08,1.1422181997493556e-08,5.485491486719996e-07
534,1.1422816603355217e-08,1.1496028829902073e-08,5.485491486719996e-07
535,1.1404925022033717e-08,1.185869949829094e-08,5.485491486719996e-07
536,1.1393247255493634e-08,1.1577717831326217e-08,5.485491486719996e-07
537,1.1391014282298049e-08,1.1469261588160298e-08,5.485491486719996e-07
538,1.1395706699127203e-08,1.1607638207458177e-08,5.485491486719996e-07
539,1.1393117129868621e-08,1.1598682279252312e-08,5.485491486719996e-07
540,1.1385080025771205e-08,1.1499213341007444e-08,5.485491486719996e-07
541,1.1381648790579461e-08,1.1679344406565958e-08,3.2912948920319975e-07
542,1.1134251269805695e-08,1.134338107113735e-08,3.2912948920319975e-07
543,1.1125610727843741e-08,1.14383939141549e-08,3.2912948920319975e-07
544,1.113365232032023e-08,1.1344698409544882e-08,3.2912948920319975e-07
545,1.1130933220004841e-08,1.1313330596522127e-08,3.2912948920319975e-07
546,1.1123541952666967e-08,1.1502359087894967e-08,3.2912948920319975e-07
547,1.1124388451523595e-08,1.14381814198306e-08,3.2912948920319975e-07
548,1.1122062214331291e-08,1.1560713309589792e-08,3.2912948920319975e-07
549,1.1122110289328898e-08,1.1596062608458855e-08,3.2912948920319975e-07
550,1.112005955484513e-08,1.1661303090924922e-08,3.2912948920319975e-07
551,1.1115130023976178e-08,1.1465264877423335e-08,3.2912948920319975e-07
552,1.111830934280651e-08,1.1587688229817637e-08,3.2912948920319975e-07
553,1.1115272150333877e-08,1.1199368238420989e-08,3.2912948920319975e-07
554,1.1110630290615294e-08,1.1449291970821506e-08,3.2912948920319975e-07
555,1.1113019767694762e-08,1.1236959271950074e-08,3.2912948920319975e-07
556,1.1104312577439608e-08,1.1279003452743616e-08,3.2912948920319975e-07
557,1.110481030934843e-08,1.1395121478041633e-08,3.2912948920319975e-07
558,1.1104188454633455e-08,1.1494583595553058e-08,3.2912948920319975e-07
559,1.1088088354655487e-08,1.1489493877257046e-08,3.2912948920319975e-07
560,1.1097529331131698e-08,1.1487257720498202e-08,3.2912948920319975e-07
561,1.110892539952314e-08,1.138314994262579e-08,3.2912948920319975e-07
562,1.1100515510192777e-08,1.1424718854538975e-08,3.2912948920319975e-07
563,1.1079952030817133e-08,1.1370256137074853e-08,3.2912948920319975e-07
564,1.10690595833566e-08,1.1831702383717478e-08,3.2912948920319975e-07
565,1.108551286335844e-08,1.1550550352547432e-08,3.2912948920319975e-07
566,1.1078074279794485e-08,1.1482652367014475e-08,3.2912948920319975e-07
567,1.1074240318493377e-08,1.1199407937006442e-08,3.2912948920319975e-07
568,1.1078271975157404e-08,1.1171591910666078e-08,3.2912948920319975e-07
569,1.108487084949979e-08,1.1332697062436991e-08,3.2912948920319975e-07
570,1.1067029185686194e-08,1.13577958471778e-08,3.2912948920319975e-07
571,1.1070996837754685e-08,1.1569433791244757e-08,3.2912948920319975e-07
572,1.1068032144764092e-08,1.1318429924263759e-08,3.2912948920319975e-07
573,1.1067116122656986e-08,1.1577935017014793e-08,3.2912948920319975e-07
574,1.1071765865336692e-08,1.123342191255262e-08,3.2912948920319975e-07
575,1.1063300913325614e-08,1.1279363137637148e-08,3.2912948920319975e-07
576,1.1066738549228222e-08,1.1173468109828374e-08,3.2912948920319975e-07
577,1.105283939404391e-08,1.1717391990418809e-08,3.2912948920319975e-07
578,1.1069855036727444e-08,1.1381352822492604e-08,3.2912948920319975e-07
579,1.105200760156957e-08,1.1242944058929234e-08,3.2912948920319975e-07
580,1.1048644357145423e-08,1.1484730320878212e-08,3.2912948920319975e-07
581,1.1041635568578396e-08,1.1499372340820393e-08,3.2912948920319975e-07
582,1.1047257583683464e-08,1.1325869919946976e-08,3.2912948920319975e-07
583,1.1041375241392202e-08,1.1172257547929515e-08,3.2912948920319975e-07
584,1.1052830129280184e-08,1.1503696513689575e-08,1.9747769352191985e-07
585,1.0891824932986545e-08,1.1118481011332805e-08,1.9747769352191985e-07
586,1.0890864109297834e-08,1.1127347693518488e-08,1.9747769352191985e-07
587,1.088972227019112e-08,1.1225673136289273e-08,1.9747769352191985e-07
588,1.0894722062574736e-08,1.1191983573787133e-08,1.9747769352191985e-07
589,1.088679031860474e-08,1.1148010528794559e-08,1.9747769352191985e-07
590,1.0884644257522567e-08,1.1114176882045624e-08,1.9747769352191985e-07
591,1.0874248718826143e-08,1.1106319395002747e-08,1.9747769352191985e-07
592,1.0885646205761037e-08,1.1263804664114298e-08,1.9747769352191985e-07
593,1.087945597119643e-08,1.1156598657497799e-08,1.9747769352191985e-07
594,1.087405715084257e-08,1.1151647526935424e-08,1.9747769352191985e-07
595,1.0880164334530132e-08,1.1066970270389872e-08,1.9747769352191985e-07
596,1.0875464669066189e-08,1.1184241015108844e-08,1.9747769352191985e-07
597,1.0876081319232049e-08,1.1143097963115044e-08,1.9747769352191985e-07
598,1.0877691567438589e-08,1.143806555585554e-08,1.9747769352191985e-07
599,1.087438533813292e-08,1.112594842268605e-08,1.9747769352191985e-07
600,1.0862163390597473e-08,1.1183375949026271e-08,1.9747769352191985e-07
601,1.0865996913673916e-08,1.1204084714011465e-08,1.9747769352191985e-07
602,1.0866357883768132e-08,1.1109140324548195e-08,1.9747769352191985e-07
603,1.0867851199865288e-08,1.1164918119268065e-08,1.9747769352191985e-07
604,1.0864331965290124e-08,1.1195059778715862e-08,1.9747769352191985e-07
605,1.0863341655060057e-08,1.1090344787983821e-08,1.9747769352191985e-07
606,1.0858748193627677e-08,1.1056224552155075e-08,1.9747769352191985e-07
607,1.0854956588969889e-08,1.106933787756265e-08,1.9747769352191985e-07
608,1.0862677340344309e-08,1.1123990441985608e-08,1.9747769352191985e-07
609,1.085609272863894e-08,1.1102082631240531e-08,1.9747769352191985e-07
610,1.0866594435339358e-08,1.1097813757403295e-08,1.9747769352191985e-07
611,1.0861989824684166e-08,1.1168290613021341e-08,1.9747769352191985e-07
612,1.0857362393101551e-08,1.1121205083186604e-08,1.9747769352191985e-07
613,1.0857338785504492e-08,1.1089053013043536e-08,1.9747769352191985e-07
614,1.0859130853095261e-08,1.1046010020153278e-08,1.9747769352191985e-07
615,1.0852187977975137e-08,1.1176032703867037e-08,1.9747769352191985e-07
616,1.0853116190694437e-08,1.119345662923764e-08,1.9747769352191985e-07
617,1.0850377371152373e-08,1.1139478677757137e-08,1.9747769352191985e-07
618,1.0850797335356454e-08,1.1176156293356736e-08,1.9747769352191985e-07
619,1.0850760607639478e-08,1.1200321754457926e-08,1.9747769352191985e-07
620,1.0842191273392659e-08,1.1193091255523224e-08,1.9747769352191985e-07
621,1.0840042616031402e-08,1.104487672133484e-08,1.9747769352191985e-07
622,1.0836480992017594e-08,1.1101633955301444e-08,1.9747769352191985e-07
623,1.0843236432983343e-08,1.108496193282771e-08,1.9747769352191985e-07
624,1.0834361186664215e-08,1.1207825870815201e-08,1.9747769352191985e-07
625,1.0835650761833494e-08,1.1040135109509503e-08,1.9747769352191985e-07
626,1.0838475053507981e-08,1.1161634796197117e-08,1.9747769352191985e-07
627,1.0835637150905392e-08,1.115182412214717e-08,1.9747769352191985e-07
628,1.083392647879764e-08,1.1172894341519626e-08,1.9747769352191985e-07
629,1.083222197241057e-08,1.1078954849830444e-08,1.9747769352191985e-07
630,1.0835734402746964e-08,1.1035517355382252e-08,1.9747769352191985e-07
631,1.0825381145949749e-08,1.1053256444687899e-08,1.9747769352191985e-07
632,1.0827568883349074e-08,1.1141180912083739e-08,1.9747769352191985e-07
633,1.0833348407520055e-08,1.1094345274508925e-08,1.9747769352191985e-07
634,1.082661598967854e-08,1.1118145474324042e-08,1.9747769352191985e-07
635,1.082330371900553e-08,1.113264373447716e-08,1.9747769352191985e-07
636,1.0829831998162006e-08,1.1073199244025504e-08,1.9747769352191985e-07
637,1.0823033680035102e-08,1.1115489587276779e-08,1.9747769352191985e-07
638,1.0825238703164637e-08,1.1197202412245209e-08,1.9747769352191985e-07
639,1.0821148649866796e-08,1.1195062524818926e-08,1.9747769352191985e-07
640,1.0818511108913346e-08,1.1162465319881657e-08,1.9747769352191985e-07
641,1.0821926107754971e-08,1.1154526099975544e-08,1.9747769352191985e-07
642,1.0807248168693689e-08,1.1417975867980177e-08,1.9747769352191985e-07
643,1.0811634179040764e-08,1.1195962255811483e-08,1.9747769352191985e-07
644,1.0813255659877175e-08,1.1157857659236745e-08,1.9747769352191985e-07
645,1.0819773065270479e-08,1.1161006759307542e-08,1.9747769352191985e-07
646,1.0813463595605177e-08,1.0975829705113906e-08,1.9747769352191985e-07
647,1.0809191103290373e-08,1.107211134232181e-08,1.9747769352191985e-07
648,1.080258230259493e-08,1.1154522334724385e-08,1.9747769352191985e-07
649,1.0808354292634733e-08,1.1046362961261473e-08,1.9747769352191985e-07
650,1.0806174025358833e-08,1.1149220087874517e-08,1.9747769352191985e-07
651,1.0805416315529547e-08,1.101571314963303e-08,1.9747769352191985e-07
652,1.0790656061848447e-08,1.1156744106948107e-08,1.9747769352191985e-07
653,1.0802329094820323e-08,1.1034749829761147e-08,1.9747769352191985e-07
654,1.0799820286927524e-08,1.1686220829095256e-08,1.9747769352191985e-07
655,1.079529557821765e-08,1.1167309391164365e-08,1.9747769352191985e-07
656,1.0802249806942184e-08,1.106109819700812e-08,1.9747769352191985e-07
657,1.0795002179526316e-08,1.1361423231949036e-08,1.9747769352191985e-07
658,1.0797028368195446e-08,1.1076406624773492e-08,1.9747769352191985e-07
659,1.0792766781665282e-08,1.102434818481888e-08,1.9747769352191985e-07
660,1.0794501713637907e-08,1.1006512260294746e-08,1.9747769352191985e-07
661,1.0788765100735651e-08,1.1002970383838765e-08,1.9747769352191985e-07
662,1.0788405453533806e-08,1.1191427102347614e-08,1.184866161131519e-07
663,1.0697413752426659e-08,1.0990628123680731e-08,1.184866161131519e-07
664,1.0695603243677202e-08,1.0934063878819573e-08,1.184866161131519e-07
665,1.0696222701988317e-08,1.1030392641621457e-08,1.184866161131519e-07
666,1.0688294206233002e-08,1.1131071648535964e-08,1.184866161131519e-07
667,1.0694886990806507e-08,1.1032143850102214e-08,1.184866161131519e-07
668,1.0693942888175099e-08,1.1041273113848354e-08,1.184866161131519e-07
669,1.0695366361780318e-08,1.0987597556614884e-08,1.184866161131519e-07
670,1.0689100451671835e-08,1.0929489465094608e-08,1.184866161131519e-07
671,1.0689481303417725e-08,1.097411816607775e-08,1.184866161131519e-07
672,1.069146812970647e-08,1.10282828089413e-08,1.184866161131519e-07
673,1.0687909631367495e-08,1.108960145961027e-08,1.184866161131519e-07
674,1.0683260691651515e-08,1.0926062392709045e-08,1.184866161131519e-07
675,1.0685518008128806e-08,1.0928955138067294e-08,1.184866161131519e-07
676,1.06834576336404e-08,1.1018664229768212e-08,1.184866161131519e-07
677,1.06856620761117e-08,1.0985006265625253e-08,1.184866161131519e-07
678,1.0677898089735377e-08,1.0954224518717584e-08,1.184866161131519e-07
679,1.0679648491522574e-08,1.0958051992557713e-08,1.184866161131519e-07
680,1.067987645076324e-08,1.0973700534610631e-08,1.184866161131519e-07
681,1.0678588972241657e-08,1.0930702313690395e-08,1.184866161131519e-07
682,1.0679693456066582e-08,1.097631245502436e-08,1.184866161131519e-07
683,1.067872522995563e-08,1.1042311064788561e-08,1.184866161131519e-07
684,1.0682271967591973e-08,1.0944355960620245e-08,1.184866161131519e-07
685,1.0678304781708793e-08,1.0992030295716223e-08,1.184866161131519e-07
686,1.0673738222695741e-08,1.0992243573005464e-08,1.184866161131519e-07
687,1.067912966697384e-08,1.1041411499878528e-08,1.184866161131519e-07
688,1.0681638504113146e-08,1.0997275450293121e-08,1.184866161131519e-07
689,1.0674278068749678e-08,1.0968039433420559e-08,1.184866161131519e-07
690,1.0676337880603403e-08,1.1082744325682001e-08,1e-07
691,1.0650095647218171e-08,1.1016803983556648e-08,1e-07
692,1.0646010883101787e-08,1.0907538205098977e-08,1e-07
693,1.0650173416443277e-08,1.0990858449938737e-08,1e-07
694,1.065251893438159e-08,1.1032933535362557e-08,1e-07
695,1.064960342270421e-08,1.0903930352662908e-08,1e-07
696,1.0646340272680291e-08,1.0956203441011922e-08,1e-07
697,1.0650035921050649e-08,1.0960757423998988e-08,1e-07
698,1.0645249090506462e-08,1.0977755363240933e-08,1e-07
699,1.0645622877413657e-08,1.0924261917751067e-08,1e-07
700,1.0650003377346637e-08,1.1013698968691695e-08,1e-07
701,1.0644052223230144e-08,1.0899721915988343e-08,1e-07
702,1.064388368141349e-08,1.095707883052222e-08,1e-07
703,1.0644691678539384e-08,1.0920457365831993e-08,1e-07
704,1.0646011314224903e-08,1.0918491371030249e-08,1e-07
705,1.0641774807810158e-08,1.0918839820867378e-08,1e-07
706,1.0640199944854013e-08,1.0978952161575245e-08,1e-07
707,1.0641225104341355e-08,1.0906830989422906e-08,1e-07
708,1.0637344859614854e-08,1.097955200655226e-08,1e-07
709,1.0641115446138428e-08,1.0924188636000275e-08,1e-07
710,1.0636490586649759e-08,1.0915864427272995e-08,1e-07
711,1.0639294497633309e-08,1.0972556537551221e-08,1e-07
712,1.0637694879255406e-08,1.0958701589064844e-08,1e-07
713,1.063967097999506e-08,1.1032205961714731e-08,1e-07
714,1.0640567150934004e-08,1.1024483132119251e-08,1e-07
715,1.063091608510163e-08,1.0938872823519304e-08,1e-07
716,1.0628965327729168e-08,1.092606675222094e-08,1e-07
717,1.0635437888253459e-08,1.0903554176103748e-08,1e-07
718,1.0637210191561598e-08,1.0950363069819265e-08,1e-07
719,1.0634188020696833e-08,1.094685284968368e-08,1e-07
720,1.0629690405632239e-08,1.0893707973291127e-08,1e-07
721,1.0634066338306955e-08,1.0934711837412356e-08,1e-07
722,1.062981764858285e-08,1.0886459998202176e-08,1e-07
723,1.0630373182455661e-08,1.0898548548914628e-08,1e-07
724,1.0629048424623633e-08,1.0872164299775403e-08,1e-07
725,1.0629597431573797e-08,1.0902888435987491e-08,1e-07
726,1.0625783577714185e-08,1.0917796772662426e-08,1e-07
727,1.0628602919657015e-08,1.0926007167561036e-08,1e-07
728,1.062411603863445e-08,1.0914502474340456e-08,1e-07
729,1.0627033557920471e-08,1.095502511434991e-08,1e-07
730,1.0625502098529358e-08,1.0943164008507877e-08,1e-07
731,1.0629140293114923e-08,1.0924350923937672e-08,1e-07
732,1.0623860181035774e-08,1.0906748993971528e-08,1e-07
733,1.0622789943557454e-08,1.0897229081638204e-08,1e-07
734,1.0621951915206773e-08,1.0890529395592803e-08,1e-07
735,1.0623314342678509e-08,1.0917831397644442e-08,1e-07
736,1.0618591715729602e-08,1.1019112460293149e-08,1e-07
737,1.0622130499766478e-08,1.0868417393711658e-08,1e-07
738,1.0619802989596867e-08,1.0912949495065393e-08,1e-07
739,1.0620601100481543e-08,1.0951312451021204e-08,1e-07
740,1.0620161044956133e-08,1.0922399775922483e-08,1e-07
741,1.0617968084454551e-08,1.0909221118666434e-08,1e-07
742,1.06167356106698e-08,1.096167931131648e-08,1e-07
743,1.061661796228485e-08,1.0913794539148018e-08,1e-07
744,1.0617470277102019e-08,1.0873534298709405e-08,1e-07
745,1.0613490298235332e-08,1.0932868581817505e-08,1e-07
746,1.0616712540414256e-08,1.0901725729751593e-08,1e-07
747,1.0613485316648316e-08,1.0920148997976356e-08,1e-07
748,1.061414752834764e-08,1.0999912469796504e-08,1e-07
749,1.0612360876292769e-08,1.0931121760222907e-08,1e-07
750,1.061704336165278e-08,1.0924350095956058e-08,1e-07
751,1.0613942190094689e-08,1.091366259505931e-08,1e-07
752,1.0614441141269725e-08,1.097633686777976e-08,1e-07
753,1.0615187500431758e-08,1.0918612636333878e-08,1e-07
754,1.0614917191887737e-08,1.092361542470544e-08,1e-07
755,1.061142756953417e-08,1.0866489674471342e-08,1e-07
756,1.0608521885892265e-08,1.112311478287554e-08,1e-07
757,1.0610631020720866e-08,1.0958399870372766e-08,1e-07
758,1.0606377562467979e-08,1.0879757683101753e-08,1e-07
759,1.0602626116283345e-08,1.0923086820767652e-08,1e-07
760,1.0602282081400968e-08,1.1001548244121933e-08,1e-07
761,1.0606208454176647e-08,1.0966512296537895e-08,1e-07
762,1.059713632418772e-08,1.0872228941420331e-08,1e-07
763,1.0606611359251332e-08,1.0902580849588163e-08,1e-07
764,1.0603968794484588e-08,1.0987723364240784e-08,1e-07
765,1.060515887305018e-08,1.0926169566277439e-08,1e-07
766,1.0597075985551552e-08,1.0908892512482244e-08,1e-07
767,1.0603869744035696e-08,1.090477493466607e-08,1e-07
768,1.059751379060859e-08,1.0917302567106837e-08,1e-07
769,1.059928422910123e-08,1.091557352523786e-08,1e-07
770,1.0604982135833504e-08,1.0877763561735492e-08,1e-07
771,1.0598735799928816e-08,1.0841548996862614e-08,1e-07
772,1.060008869848417e-08,1.0872807617984767e-08,1e-07
773,1.0594020638936987e-08,1.0857599635252934e-08,1e-07
774,1.0595985506329576e-08,1.0897529804077453e-08,1e-07
775,1.0599061543629275e-08,1.0940859539951546e-08,1e-07
776,1.0593260394002786e-08,1.0868384059939784e-08,1e-07
777,1.059997059400538e-08,1.0892539364743219e-08,1e-07
778,1.0589643603399727e-08,1.1103940508796522e-08,1e-07
779,1.0597051318330501e-08,1.095860679321344e-08,1e-07
780,1.0593458030481855e-08,1.0966607184798937e-08,1e-07
781,1.058982135154377e-08,1.0871756648564975e-08,1e-07
782,1.0588186360981232e-08,1.0863245641709085e-08,1e-07
783,1.059321396694395e-08,1.0873049019266813e-08,1e-07
784,1.0589959666389633e-08,1.0863214687207931e-08,1e-07
785,1.0590373297030998e-08,1.092975637167945e-08,1e-07
